short_name,long_name,Sub-Borough Area,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Flatbush,0.18360649009991903,0.176507274481334,0.16427435489663,0.210398132490258,0.169261853186591,0.17292454746863,0.17703386991902,0.170154117309505,0.181217880623582,0.208555602897316,0.156787638771668,0.201555222077137,0.115196567551387,0.149788504603135,0.135905632694307,,0.124105648056372,0.147414084908518
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Sheepshead Bay/Gravesend,0.1268943925988424,0.150716154993387,0.131596855075953,0.187282170768409,0.147363947934854,0.131817067690674,0.157623247755552,0.122857956162824,0.144298763903738,0.150905789951454,0.164698143964309,0.161856363765139,0.142839969431302,0.134332291044514,0.116698828528546,,0.158212739911686,0.125479491806698
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Brownsville/Ocean Hill,0.2954887453997799,0.330154654930008,0.312390603408568,0.304790193150303,0.24162231051803,0.276852409638554,0.258254716981132,0.286364186979286,0.301679628782433,0.242237015187149,0.25570213290593,0.260791906411061,0.193904582388752,0.221951305285615,0.238747695311088,,0.150928749653452,0.260231682935435
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,East Flatbush,0.14246932689820824,0.178611487966158,0.175573300573301,0.170719014113827,0.145248777874506,0.150917261086753,0.182755908129009,0.153154010446404,0.166453036703485,0.138683385579937,0.146243142484769,0.132757184506456,0.118641819072502,0.131410679976822,0.141143911439114,,0.151303477608206,0.16623071677069
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Flatlands/Canarsie,0.13107903669879306,0.13167158141761,0.140013406340144,0.154028311713616,0.114053897421037,0.126196566142347,0.138109408868805,0.125778606653447,0.145589798087141,0.138461321804278,0.108214760544256,0.111698768550679,0.10363819453483,0.110462330818062,0.121030895424276,,0.11096642657301,0.116324601171733
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Astoria,0.23446256189890846,0.221922731356694,0.218428767006737,0.209863305356702,0.204599598838514,0.193732288162278,0.178612617476014,0.179365984197109,0.175020323701131,0.16911382675103,0.15682896583475,0.142848504089377,0.117117548098006,0.117817047487847,0.115074719371944,,0.107063728409768,0.128337474837596
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Sunnyside/Woodside,0.24805144979836768,0.217513856897948,0.242222936195948,0.239768398598202,0.25094261841801,0.198200112625774,0.192221027824865,0.194583142692315,0.173293646519734,0.233554235359974,0.201582534050797,0.177812567785501,0.136286040348213,0.157283912818845,0.147473408088553,,0.130259104435931,0.112542982263611
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Jackson Heights,0.2754702752972662,0.292762211123339,0.303591268288866,0.303308377729275,0.317767433214311,0.29298009306231,0.319910055623496,0.307614956398623,0.296159412396321,0.3173180832183,0.310797704037015,0.277971197290783,0.249953524530598,0.26102615162028,0.268731717090763,,0.26271028617543,0.230080253468656
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Elmhurst/Corona,0.3225940954980615,0.315490544485341,0.279544052910278,0.341452042853813,0.351925104109046,0.299732747101168,0.319163748797019,0.341708953166638,0.330819292653309,0.301120543293718,0.28004505478252,0.269085069587417,0.277404169468729,0.272099325023402,0.246876008668788,,0.295231708680058,0.286366970369127
pop_edu_nohs_pct,Population aged 25+ without a high school diploma,Middle Village/Ridgewood,0.20646951049820927,0.206419789685187,0.192141549152489,0.206893614846738,0.218182797022088,0.220940449072568,0.186310993925639,0.187003779079846,0.170817633442036,0.161381385442375,0.160256765859651,0.138758165602469,0.154241036171221,0.155740692923432,0.137221063115507,,0.168843903736205,0.152617770294083
