short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
pop_pov_pct,Poverty rate,Greenwich Village/Financial District,0.09946245704759349,0.09202662269944994,0.11902615623955,0.0861177907553723,0.0881787330316742,0.0789021263761122,0.0987636170153183,0.0747997906494885,0.0737327849352957,0.0779699144264732,0.0796217704334861,0.073660301975084,0.080094503547317,0.0884715481465851,0.0662482518205179,0.0611710910707481,,0.0781185946995577,0.0852744233960968
pop_pov_pct,Poverty rate,Lower East Side/Chinatown,0.2843007546798617,0.2770234465970134,0.250782600704197,0.273086345981476,0.276948163405424,0.259248623156497,0.221634302762938,0.286048275386573,0.250780033639928,0.299034938790099,0.21812468992889,0.293589678208986,0.254788240239609,0.272942662058282,0.299652812889743,0.240435035929307,,0.241844066586335,0.260244407286549
pop_pov_pct,Poverty rate,Chelsea/Clinton/Midtown,0.14357475645738305,0.11582504219950351,0.136072017441724,0.147164761212863,0.142494831738454,0.127056830255865,0.117346431331145,0.131304906792372,0.115008233527504,0.13690728233179,0.13027400251078,0.132248414808754,0.126772346663369,0.137894059618272,0.111037909526947,0.110993541126388,,0.15320471669426,0.154382038694773
pop_pov_pct,Poverty rate,Stuyvesant Town/Turtle Bay,0.07876442951510398,0.05770190539988107,0.0720160068264407,0.0967004108602652,0.0626254488851264,0.0685848833853661,0.0702550406890573,0.109743439705196,0.0907390910630278,0.0935415935415935,0.102331840511659,0.100365905838264,0.0711035603486482,0.0801356736112069,0.0787417984779125,0.0648550850701089,,0.0848556486854359,0.0896010612666036
pop_pov_pct,Poverty rate,Upper West Side,0.10012076143175364,0.09319706039968878,0.0902003982544592,0.0992849063658005,0.0990228397093574,0.0879803970918554,0.104072743944372,0.115113723968303,0.111200615883472,0.109377737834828,0.083598742907764,0.116698566128118,0.103973357462962,0.0991088425719753,0.0845944237582531,0.0866809528668776,,0.103804576579166,0.105102859150995
pop_pov_pct,Poverty rate,Upper East Side,0.06531921059740853,0.06048056949975944,0.0481909524034153,0.0466693812582132,0.0541924416489058,0.0588608852677144,0.0675774252525439,0.0663418472927941,0.0763790144079223,0.0623996882798801,0.0811780235786791,0.0452908580703473,0.0652590726366685,0.0606218524817722,0.0544295634920635,0.058377328721403,,0.0999815083358476,0.0714955828316785
pop_pov_pct,Poverty rate,Morningside Heights/Hamilton Heights,0.30145778938094736,0.3252656898985151,0.273150672685827,0.240106788955521,0.274350342648094,0.252733159698858,0.287204119955835,0.296053820822559,0.290112984765718,0.240793413797993,0.259428314875786,0.256040743803683,0.27508484901227,0.227496038665807,0.199928808732795,0.195856967114986,,0.253166209687949,0.241644087944569
pop_pov_pct,Poverty rate,Central Harlem,0.36427882474890794,0.3532192476995988,0.286748658433255,0.297071908112918,0.278497637543045,0.271416902500804,0.28064691058726,0.264903087213371,0.275273640507505,0.313306609969801,0.292386553468043,0.240871079637866,0.271841463756339,0.235349142080719,0.251185907777221,0.200775502381058,,0.28449642056943,0.282218255144152
pop_pov_pct,Poverty rate,Coney Island,0.2849802509699657,0.27060069569779444,0.220123814748061,0.238090793698201,0.190244880041227,0.199646722722398,0.279732873845195,0.262465435293886,0.274654230299634,0.258113128862266,0.326265165591868,0.2098640546742,0.219072544652529,0.248411705749335,0.288943760529858,0.255505639709179,,0.240634551746786,0.249330783938815
pop_pov_pct,Poverty rate,Flatbush,0.22752470328669006,0.21126156959871878,0.1812107864004,0.210087788301186,0.215521917928078,0.250538184913551,0.224418151085685,0.220373797187269,0.187283534746274,0.231458478359443,0.208331249131583,0.221003567941341,0.212233020437481,0.168204423941014,0.144300378524727,0.119642097939937,,0.165784760664279,0.21281506786077
pop_pov_pct,Poverty rate,Sheepshead Bay/Gravesend,0.16799320094833092,0.17357576559879817,0.177041886224325,0.171053977065225,0.123324713602491,0.11922144387505,0.137485646525521,0.149587725561015,0.183467768292524,0.15848657653617,0.178582327041283,0.164069723173982,0.161769078452088,0.139836710222363,0.144588667426331,0.115863380985294,,0.190689692295027,0.190975287581396
pop_pov_pct,Poverty rate,Brownsville/Ocean Hill,0.42551434605775285,0.3689531794989307,0.386853485556132,0.355068103952536,0.325669951397869,0.360025574784645,0.397629645424096,0.382226070781418,0.363661958612923,0.353247861222362,0.385895165870444,0.349785151111713,0.331917492573776,0.398762045692424,0.278394873107766,0.342641538942759,,0.288442611616765,0.390710959579197
pop_pov_pct,Poverty rate,East Flatbush,0.19440582772585913,0.1220392211998842,0.191320654721866,0.133688179197161,0.139335616438356,0.117248769380169,0.154019566756745,0.175713020642482,0.170782772175696,0.183183410375324,0.191811496103326,0.16980613130038,0.149164142651148,0.136625057656827,0.10210980473557,0.0987897970582759,,0.176176693041657,0.177792937044827
pop_pov_pct,Poverty rate,Flatlands/Canarsie,0.12212634009210888,0.09531822439930693,0.10791025421448,0.0911009392462252,0.127509569564878,0.0930259847546093,0.11426564362852,0.136939264731888,0.121234321452629,0.117684168695047,0.129302958760139,0.123786716099801,0.0910019163392114,0.0889642893762992,0.096135609293504,0.106357024371571,,0.120535828543056,0.114608829541533
pop_pov_pct,Poverty rate,Astoria,0.2031255709061952,0.18347401379833173,0.171820708825573,0.167169234818532,0.164243288458731,0.15913806592061,0.189708758835035,0.206409070284095,0.163476612344599,0.190330257515547,0.171291829305732,0.167152708683569,0.137989977306007,0.130441416095546,0.139411423835902,0.116208376982373,,0.140368052622823,0.161300571311861
pop_pov_pct,Poverty rate,Sunnyside/Woodside,0.16396915055338468,0.12730951259982248,0.181095903253023,0.132302762365368,0.114459027915718,0.102134416600504,0.122172934643591,0.154104385040005,0.160264472313055,0.154153783348579,0.158164258340772,0.115850188097783,0.100879500307492,0.0926973254320543,0.0779523575602496,0.0924446558220069,,0.0894274490811742,0.114986563439759
pop_pov_pct,Poverty rate,Jackson Heights,0.1934155461312912,0.161468173699177,0.156704546102485,0.154617139566306,0.18019884009942,0.160373640653126,0.223745908165974,0.214401972872996,0.241531730134396,0.20623629235303,0.170756702858409,0.16757994335876,0.154956108266277,0.135181305207019,0.1341589958159,0.150473447053175,,0.137262481981392,0.155820747094288
